,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
ADBE,0.005289089285714287,0.011641053571428571,0.011755571428571433,0.0047682142857142845,0.01547382142857143,0.015877767857142854,0.03564110714285715,0.00814717857142857,0.033594964285714284,0.0020611285714285704,0.0009156607142857146,,0.018715114285714287,0.036816999999999996,0.02916557142857144,,0.07870592857142858,0.07493364285714287,0.07656171428571427,,0.08950335714285716,0.028316214285714285,0.03637078571428571,0.06015900000000001,0.1338345714285714,0.08387807142857143,0.04159785714285713,0.047572500000000004,0.02653383333333333,0.04803635714285714,0.021003357142857153,0.07738733333333335,0.049277,0.1380077142857143,0.05737414285714285,,0.054451714285714284,0.14655307142857144,0.09710585714285713,0.06774657142857142,0.14216628571428575,0.18704071428571425,0.14197271428571429,0.09389950000000002
ADM,0.023136000000000007,0.016099928571428574,0.016390875,0.013904571428571424,0.020342357142857148,0.019889785714285717,0.013887500000000006,0.0171705,0.02646178571428571,0.025783142857142862,0.01855964285714285,0.013841214285714292,,0.0185745,0.021711000000000005,0.020358428571428572,,0.02420057142857143,0.02160914285714285,0.023459857142857126,0.017764714285714293,0.07457742857142857,0.034784928571428564,0.04244264285714285,0.036182857142857135,,0.04317471428571428,0.05681492857142857,0.02124392857142857,0.01769935714285714,,0.017584785714285716,0.019483571428571426,0.011113142857142837,,0.020406214285714288,0.03889257142857142,0.018855571428571433,0.02029585714285715,0.02282578571428571,,0.02767407142857143,0.024727500000000006,0.024801071428571433
AMAG,,,,,,,,0.004092982142857138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AET,0.03353414285714286,0.03207628571428572,0.0132395,0.014436500000000003,0.01627378571428571,0.015263500000000001,0.013519000000000003,0.03473600000000001,0.006276214285714288,0.03932542857142856,0.014565142857142863,0.026521928571428575,0.019722071428571426,0.011602214285714285,0.03407535714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEM,0.0034172142857142873,0.0006060999999999999,0.0022124142857142845,0.0012644464285714288,0.0023627500000000007,0.002901457142857141,0.0018589464285714286,0.001049910714285717,0.0020672142857142855,0.0003860535714285724,0.0009313392857142848,,0.012332178571428574,0.0006125178571428576,0.0010475714285714274,0.000810482142857144,0.01432875,0.0012077857142857148,,0.0015696857142857132,0.018427625,0.0011337857142857146,0.0009196571428571427,0.0008603428571428563,0.003013874999999999,0.0014482999999999992,0.0007855892857142888,0.0019839642857142864,0.0024720178571428575,0.0009717321428571438,0.0008654107142857169,0.0011181785714285705,,0.0013246607142857133,0.0014408571428571406,0.0017801250000000035,0.017743321428571428,0.00045135714285714424,0.0012008392857142866,0.0008761785714285723,0.022201017857142857,0.0011581857142857152,0.0014433285714285705,0.0017456571428571424
AGIO,,,,0.0045438214285714274,,0.0014195142857142834,0.0017958035714285717,,,-0.003947553571428568,-0.00046119642857142936,0.00423894642857143,,0.00313051785714286,,0.0035821785714285704,,,0.0012491571428571411,,0.02561264285714285,0.0012206142857142848,0.0031595142857142855,0.0010865714285714287,0.0040257857142857135,,0.0007881785714285716,,,-0.002190714285714284,,,,,,,,,0.0056307857142857175,,,,,0.0018145428571428581
SWKS,,,0.08046533333333335,0.1592304285714286,,0.13644657142857142,0.18151742857142855,0.1369947857142857,0.15481850000000003,0.13478771428571432,0.1306317142857143,0.0908145,0.11254614285714289,0.11024171428571429,0.11506450000000001,0.029944142857142864,,0.11073750000000002,0.11043085714285714,0.12199664285714283,0.044686642857142855,0.11742471428571429,0.07579042857142856,0.05541142857142857,0.1113314285714286,0.017860642857142856,0.08256171428571431,0.03847650000000001,0.0761332857142857,0.08499957142857147,0.08292935714285714,0.10621099999999999,0.14352442857142858,0.05636192857142857,0.10965735714285715,0.11573464285714286,,0.03198114285714287,0.033160714285714286,0.1156697142857143,0.0401535,0.05131342857142857,0.04689064285714285,0.07261371428571428
HES,0.008235250000000001,0.012271399999999998,0.011028433333333332,0.016532428571428576,0.015387357142857145,0.02156978571428572,0.01654735714285715,0.026043571428571437,0.04786671428571428,0.018882571428571433,0.019996071428571436,0.02550549999999999,0.016680214285714288,0.014902642857142854,,0.019656357142857135,0.009780857142857155,0.027038714285714298,0.025238000000000007,0.02056571428571428,0.020610071428571426,0.03703085714285713,0.01945614285714286,0.022111928571428567,0.020405642857142865,0.04195249999999998,0.011368785714285725,0.007696428571428588,0.02422914285714287,0.018142857142857145,0.021000142857142863,0.015622642857142845,0.017342999999999997,0.01880864285714285,0.02019907142857142,0.01642635714285715,0.01810150000000001,0.019229000000000003,,0.008608571428571426,,0.022026214285714284,,
AIG,,0.019083625000000007,0.01616993750000001,0.016121714285714288,0.05340850000000001,0.05025999999999999,0.014436142857142857,0.018307071428571433,0.150816,0.01762107142857142,0.023255857142857137,0.03507807142857143,0.021390999999999997,0.04558935714285716,0.039396214285714284,0.05501014285714286,0.09657664285714286,0.05106471428571429,0.08295878571428572,0.07166178571428573,0.05018778571428572,0.025625785714285705,0.050046857142857136,0.1066705,0.042752071428571424,0.023522999999999992,0.02872164285714285,0.07488907142857144,0.03186,0.07270357142857144,0.0719765,0.06173221428571428,0.037911571428571426,0.02611514285714286,0.019853714285714277,0.026886714285714295,0.029728857142857144,0.056762642857142866,0.023448571428571423,0.03888385714285715,0.04463735714285714,0.057261714285714284,0.04718371428571428,0.030574928571428565
AIZ,0.0008524821428571425,-0.00013615714285714382,0.00044157142857142924,5.7303571428570745e-05,,0.002063057142857143,0.0010446250000000004,0.001301821428571428,0.0026014642857142855,0.002098875,0.0014868392857142862,0.001093142857142858,0.0038994285714285706,0.002454482142857143,0.0018726964285714273,0.002859982142857142,,0.0019216250000000002,,,0.012487607142857142,0.0025650714285714304,0.002527871428571429,0.0026195857142857146,0.0029491964285714295,,,0.0016389464285714286,,,,0.0012809285714285728,0.0015728214285714265,,,,,,0.002679053571428574,0.0019152857142857146,0.005082464285714285,0.002804914285714287,,
AJG,,,,0.0007305,0.0009776964285714285,,,,,,0.0005334285714285716,,,,,,,0.001886142857142856,,,,,,0.00047669999999999977,0.000526142857142857,,-0.000447946428571427,0.0014533571428571432,0.00038292857142857177,0.0004517499999999998,7.794642857142772e-05,0.0006379107142857134,0.001209464285714283,0.0008480535714285706,0.00034642857142857094,0.0010961607142857147,0.0016064642857142855,0.00039333928571428603,0.0005387678571428572,0.0007929107142857138,0.0010933214285714285,0.0006592428571428579,,0.0007614857142857129
AKAM,,0.18391714285714286,0.09116500000000002,0.08515464285714287,0.06177257142857141,0.05306564285714287,0.05597950000000001,0.06777907142857142,0.10647378571428574,0.08603692857142854,0.07479428571428572,0.07951785714285713,0.06803235714285716,0.074593,,,0.08202885714285714,0.05579864285714283,0.054607071428571415,0.05714385714285714,0.059750000000000004,0.04934485714285714,0.053366928571428565,0.03510507142857141,0.04671671428571429,0.05399921428571429,0.04461035714285714,0.04027085714285713,0.04618964285714285,0.04587514285714286,0.036762785714285706,0.05728742857142858,,0.06316464285714286,,0.07494692857142858,0.01704925,,,0.006874410714285716,0.020282535714285715,,,
HON,0.04958699999999999,0.004399517857142856,0.006199928571428572,0.005899985714285715,,0.014116821428571426,0.012178971428571429,0.01215952857142857,0.00032128571428571346,0.0007775357142857148,0.0004865178571428565,,,0.011413017857142858,0.01185867857142857,0.03164942857142857,0.04203592857142857,0.044657142857142854,0.05688107142857143,,0.06080957142857144,0.04519637500000001,0.043387928571428556,0.037060285714285705,0.051945642857142864,,0.056371142857142856,0.03273821428571428,0.047150142857142856,0.03886699999999999,0.04168092857142856,0.03554292857142857,0.0322855,0.07517864285714286,0.033412000000000004,0.030719714285714277,0.034641,0.03146221428571429,0.038255928571428566,0.032782214285714276,0.03664885714285714,0.03838592857142858,0.03171385714285714,0.03570864285714286
ALKS,0.0010835535714285702,,,,0.0009486071428571449,0.0030380285714285715,0.0008107857142857143,0.0008433214285714244,0.0014457142857142843,0.0013767857142857134,0.0010475714285714294,0.0017977142857142875,0.011415142857142855,,0.0002790892857142838,0.0009000714285714306,0.010382464285714285,0.0018278928571428582,,0.004584371428571428,,0.001007228571428571,0.002169342857142856,0.0031245571428571445,0.0041512499999999996,0.0009135428571428557,0.0012739464285714303,,,,0.0018369464285714285,,0.021481553571428568,,0.0008980892857142883,0.004139428571428573,0.015043374999999998,0.0007270535714285685,,0.0007715000000000004,,,0.0016188857142857133,0.0029426285714285708
ALLY,,,0.0001009999999999995,-0.0002861964285714288,0.001552410714285714,,0.0016011607142857143,,0.0013331250000000005,0.0003278214285714303,,,0.0008101249999999989,0.0010922857142857143,0.0007220714285714271,,,0.0015050892857142867,,0.0013336571428571413,0.0018783392857142883,0.021891379310344825,0.012253607142857142,0.014072553571428571,0.0009998749999999992,,0.025353942857142858,0.011170257142857144,0.002061589285714286,0.012280628571428573,0.0014481964285714272,0.00035348214285714296,0.022381232142857144,0.018157055555555555,0.0005249107142857154,0.017437571428571424,0.03980232142857143,0.05744835714285717,0.04420521428571427,0.041198714285714276,0.12546821428571428,0.06711357142857145,0.04682935714285714,0.15797014285714286
ALXN,,0.06647114285714284,0.07069228571428574,0.05004864285714283,0.06594057142857143,0.054669999999999996,0.07761321428571426,0.054214142857142864,0.04543407142857143,0.06285628571428573,0.0703407857142857,0.057401214285714285,0.052736785714285715,0.05683928571428571,0.05021642857142857,0.06338192857142856,0.0516155,0.06092342857142855,,0.04206249999999999,0.02049771428571428,0.04651942857142858,0.033588857142857136,0.04922414285714286,0.038872714285714295,0.038181071428571446,0.046381785714285716,,,,,,,,,,,,,,,,,
AMAT,0.003181125000000001,0.012364814285714287,0.048979666666666664,0.1001234375,0.058394642857142846,0.0657575,0.08527421428571429,0.07012699999999998,0.09081557142857144,0.08671821428571427,0.10399385714285714,0.12177607142857141,0.037864857142857145,0.09061357142857143,0.11181021428571429,0.08662378571428572,0.05332914285714287,0.07912471428571428,0.09867192857142856,0.12037242857142857,0.09921621428571428,0.1016484285714286,0.0795249285714286,,0.056546142857142864,0.07927314285714286,0.09201685714285714,0.07985078571428571,0.06698899999999999,0.06131764285714287,0.06879992857142858,0.08903914285714287,0.05813749999999999,0.13363914285714285,0.06641564285714287,0.07497971428571427,0.07719164285714285,0.06439614285714286,0.07788571428571427,,,0.08611699999999999,0.09848142857142854,0.10743892857142857
TWX,0.0009368392857142864,0.001052942857142857,0.013885187499999993,0.021696714285714274,0.024415214285714287,0.02705114285714286,0.02342578571428571,0.03222014285714287,0.0487232857142857,0.041821571428571416,0.03066878571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMG,0.0004505000000000005,0.0008780571428571424,0.0004873857142857136,0.0001067500000000007,-5.407142857142714e-05,0.0009825142857142859,0.0006242499999999988,0.0009646428571428564,0.0018912142857142838,0.001168178571428573,0.0011594285714285732,0.0008925357142857138,0.00020225000000000302,0.0008466428571428573,0.0012230000000000008,0.0015193035714285727,0.001117624999999999,0.000578321428571429,0.0008614714285714301,0.002438628571428571,0.0020280178571428576,0.001948914285714284,0.001674314285714286,0.0012998285714285692,,,,0.0005526071428571434,-0.00017082142857142792,,0.0012349821428571423,0.0006224999999999981,0.004555821428571426,,0.0035040892857142853,,,,,0.0025035178571428574,,,,
AMGN,0.020397785714285712,0.018484928571428576,0.017548357142857147,0.015056499999999997,0.024049714285714292,0.022423857142857155,0.07670814285714286,0.038451928571428554,0.0673205,0.05678842857142858,0.036539357142857144,0.054502499999999995,0.06843685714285715,0.03276364285714285,,0.0323605,0.06957807142857143,0.02175728571428572,0.05063428571428573,0.02243314285714285,0.02036957142857143,0.02172485714285714,0.021104999999999992,0.02417792857142858,0.045980071428571426,0.04196971428571429,0.013883071428571434,0.009659571428571434,0.016154285714285715,0.013342357142857142,0.022674571428571426,0.02136128571428571,,0.04431335714285715,0.05659335714285713,0.05279421428571429,0.025462000000000002,0.06106278571428573,0.055313928571428576,0.01754178571428571,0.03555421428571429,0.09882928571428572,0.03757899999999999,0.04116321428571428
AMP,0.0016502678571428595,0.001053114285714285,0.0010085428571428579,0.0005460892857142852,0.0007697142857142862,0.0008632714285714279,0.000621821428571428,0.0005558571428571427,0.0007569642857142844,0.0007899821428571414,0.00035839285714285774,0.0008945000000000004,0.0012985357142857134,0.0007045535714285718,,0.0010756071428571431,0.0003227142857142853,0.0012536250000000002,0.0008418857142857125,0.0014414857142857158,0.0005017857142857125,0.0011653000000000008,0.000814028571428572,0.0011045571428571416,0.0006890714285714278,0.0023941142857142835,0.0005275892857142865,0.0016239464285714295,0.0020023750000000007,0.0004758214285714296,,0.0005328571428571424,0.002244892857142855,0.0007103750000000012,0.0007361250000000001,0.0011764107142857147,0.0009260892857142865,0.0006977857142857162,0.0011724285714285704,0.0013669642857142839,0.0011030535714285719,0.001103971428571428,0.0014438285714285706,0.0015478428571428576
AAL,0.02017578571428572,0.03947678571428571,0.03249642857142857,0.043029857142857134,0.01690357142857143,0.046827142857142845,0.05840214285714285,0.06001442857142857,0.0929885,0.06457628571428571,0.07537407142857146,0.029271285714285715,0.05822557142857143,0.02522035714285714,0.06805121428571428,0.03421442857142857,0.04190992857142859,0.045034714285714296,,0.07742442857142857,0.06382864285714285,0.086104,0.042692928571428555,0.05223864285714286,,0.06602335714285713,0.0404292142857143,0.0035485714285714404,0.049332428571428534,0.05608914285714285,0.04062899999999999,0.03312157142857142,0.060672,0.0586997142857143,0.048634785714285735,0.045662000000000015,0.04763849999999999,0.04343728571428572,0.0475025,0.050261999999999994,0.05507864285714285,0.06601121428571428,0.08244921428571428,0.0830965
AMT,0.01363992857142857,0.018928857142857143,0.01450864285714286,0.02224,,0.02287492857142857,0.016206642857142857,,,0.04035285714285715,0.022942999999999995,0.018915285714285718,0.0032557857142857132,0.019832428571428567,0.020849071428571432,0.008507857142857138,0.011512071428571432,0.010242499999999996,0.012600357142857146,0.01435457142857143,0.013876071428571427,0.04385292857142858,0.016434142857142852,0.029626857142857146,0.012960214285714295,,0.01493757142857143,0.007338428571428587,0.02382121428571429,0.02210478571428571,0.022648785714285715,0.020742642857142855,0.0010920000000000003,0.0008800892857142861,0.0001805535714285711,0.0007626250000000009,0.0002750714285714289,0.00016085714285714116,0.0009666071428571431,0.000864303571428572,0.0012627999999999988,0.0009345,0.001271314285714285,0.0016009571428571433
AMZN,,,,,0.16858978571428573,0.1566659285714286,0.20442385714285713,0.19956728571428575,0.17441492857142857,0.17363142857142858,0.13986528571428572,0.11727371428571429,0.09430764285714285,0.087398,0.07788692857142855,0.07605985714285715,0.12180428571428571,0.10774049999999999,0.11798792857142855,0.11833985714285715,0.10686914285714286,0.07547907142857144,,0.0808285,0.06895899999999999,0.09976571428571432,0.09480664285714287,0.07379457142857145,0.03613335714285715,0.07425964285714284,0.050833,0.06911235714285714,0.16462792857142858,0.11981564285714286,0.12421478571428571,0.20849350000000003,0.1900686428571428,0.14824792857142857,0.1351165,0.1533318571428571,,0.07454250000000003,0.1430169285714286,0.13207092857142858
ANF,0.08144864285714286,0.1124952142857143,0.07878635714285713,0.07470771428571428,0.10430614285714286,0.10370549999999999,0.09869950000000001,0.2453467857142857,0.09796700000000003,0.11588357142857143,0.06814964285714287,0.24388714285714283,,,,,0.10844349999999998,0.2635269285714286,0.14522664285714285,0.1705639285714286,0.11649728571428573,0.10464549999999997,0.19169128571428568,0.09016335714285713,,,,0.04431707142857144,0.04553514285714285,0.0824729285714286,0.12202378571428571,0.06724457142857142,0.08354099999999999,0.10852821428571431,,,0.08715700000000001,0.11299864285714288,0.1010432142857143,0.08929385714285717,0.13890978571428572,0.10439507142857142,0.10712035714285714,0.0798012142857143
APA,0.0273944375,0.026300499999999997,0.011746900000000001,,0.022443642857142843,0.02171857142857142,0.03860164285714286,0.026122785714285706,0.024280714285714274,0.028010285714285703,0.02559535714285715,0.017369500000000006,0.025751500000000007,0.027886999999999995,0.0268555,0.03253257142857143,0.03706578571428571,0.03856207142857144,0.04434771428571428,0.03319107142857141,0.042344071428571425,0.03467935714285715,0.044023857142857135,0.043907357142857144,0.05204064285714286,0.03601978571428569,0.0796107857142857,0.04885764285714284,0.05053728571428573,,0.03319307142857143,0.029032285714285733,,0.03335271428571429,0.03341,0.03119207142857142,0.04298921428571429,0.046311999999999985,0.04230464285714286,0.052595071428571435,0.05000264285714286,0.049904785714285714,0.04403314285714285,0.05645714285714286
APC,0.010913300000000004,0.016387187500000004,,0.025045500000000005,0.0198982857142857,0.013356928571428577,0.0248197857142857,0.021979857142857138,0.032403928571428584,0.0182252142857143,0.017487214285714283,0.01164057142857142,0.014240571428571427,0.01489135714285714,0.01633278571428572,0.01702478571428572,0.025176357142857153,0.023110928571428577,0.021798214285714285,0.020234428571428573,0.02954399999999999,0.02303771428571428,,,,,,,,,,,,,,,,,,,,,,
APD,0.0006588749999999992,0.0007353714285714297,0.000851528571428571,0.001035803571428573,0.0009633214285714274,0.0013253714285714282,0.0017018571428571438,0.002755446428571429,0.0010019821428571432,0.0014634821428571438,0.0012720000000000003,,,0.0011709285714285717,0.0019422142857142863,0.0009438571428571431,0.0014615000000000006,0.001164017857142857,,0.002281085714285714,0.0012314999999999984,0.0009029999999999998,0.0010449142857142854,0.0024781571428571436,0.0007364285714285704,-0.00027564285714285803,0.0001850535714285736,0.0020520535714285693,0.00026644642857142985,0.0010927499999999995,0.0015815357142857148,0.001830857142857144,0.001754821428571428,0.001960392857142856,0.001055232142857142,0.0020363035714285704,0.001881249999999999,0.0032704642857142863,0.0026395535714285718,0.004047767857142857,0.003767821428571429,0.003617357142857142,0.0040282714285714265,0.004989499999999999
THRM,,,0.007151514285714288,0.0030887142857142858,0.0019550535714285716,,0.005776321428571431,,,0.0018558392857142855,0.003115464285714286,0.003226142857142856,,0.002788464285714286,0.0027859107142857143,0.0031792678571428584,,0.002512714285714285,,,0.0020345294117647046,0.004122314285714286,0.0028152714285714295,0.0040306285714285725,,,0.002708375000000001,0.002548517857142857,,,,,,,,,,,,,,,,
